,0
833,0.005589268395047534
834,0.0033183950092398017
835,0.0032925724587106408
836,0.003867218074581555
837,0.0039020384031708045
838,0.0021462220664669545
839,0.0012231781512907134
840,0.0024933463015310866
841,0.0031269276757538212
842,0.0018383957060547154
843,0.0012524444362992972
844,0.0017470245757951093
845,0.002252417168884833
846,0.0013883732517034643
847,0.0033257733949850084
848,0.00305504658638841
849,0.0033524027764857897
850,0.0032842092112790183
851,0.002417536568825629
852,0.0008895814123736356
853,0.0018785178922657217
854,0.0018087735271573012
855,0.0025702885804359866
856,0.002834684256587157
857,0.00575001798583636
858,0.0029061696965326234
859,0.0042271928754026
860,0.0032370328750310207
861,0.006033518956442156
862,0.0019180668104372804
863,0.0012865726143622275
864,0.003221986622713473
865,0.0007515803373936217
866,0.0015552377769152508
867,0.0015821370798372164
868,0.0011661499084062617
869,0.002269437022701695
870,0.001149915503577829
871,0.0027996129789561626
872,0.0031819802774518103
873,0.0015696130060606714
874,0.0025330970224285085
875,0.0025134092515716002
876,0.00030933800238684694
877,0.0028775757142438505
878,0.0013306210297883113
879,0.0008347285339409214
880,0.0014855275452939482
881,0.0033646589365561815
882,0.002408735591186042
883,0.0010111430470500168
884,0.0016526971045918322
885,0.0025518739699042572
886,0.0041574933546180875
887,0.00396490498262057
888,0.0016431220833976999
889,0.0028962892414071454
890,0.003856222715052928
891,0.0010524540527820359
892,0.005620630996827618
893,0.0019567192557542606
894,0.0034187910669502123
895,0.0028265549290316778
896,0.0014949838927069622
897,0.0028716969375094394
898,0.002026679689961197
899,0.0017292087460360958
900,0.0025724125607128646
901,0.00275442368558251
902,0.0015707904045892118
903,0.0036333230787791437
904,0.0018695625614885611
905,0.0050616560703076185
906,0.006025422412986664
907,0.0011205472033658677
908,0.0031657252498290705
909,0.0027420813585075595
910,0.016262521898955776
911,0.004398967555482987
912,0.000994653600948495
913,0.002736959766927625
914,0.0016434877471145776
915,0.0023177956952584178
916,0.004390151121118196
917,0.004840678501779901
918,0.0006853795694663258
919,0.003368139834721775
920,0.0030632752108563388
921,0.002656733095190903
922,0.00219897167118076
923,0.003310126368126444
924,0.0021167513087413693
925,0.0017539683966695506
926,0.004419004323491481
927,0.003853611575588853
928,0.001849495406641529
929,0.0025689983216393105
930,0.005038651138862413
931,0.0028540944881474462
932,0.0025297890947373752
933,0.001116696600840076
934,0.0020043156871559476
935,0.005065831275154135
936,0.0030547323739261814
937,0.002645547738555821
938,0.003578783844467854
939,0.0016677854838662645
940,0.002382792464000491
941,0.0021828641642726485
942,0.0010882734793530569
943,0.0006004090775296329
944,0.004376982609031236
945,0.0016132669103345345
946,0.00382783433054922
947,0.0013772131434319629
948,0.002738237629147782
949,0.0009241592442948919
950,0.0024832606390785086
951,0.0013920836138184255
952,0.00204098505077537
953,0.0014807460957850054
954,0.001780929365451496
955,0.0028896371047423125
956,0.0016751393404376817
957,0.002528300774845825
958,0.0021750454942978323
959,0.002710033553275077
960,0.004198273294866985
961,0.0033419338678498077
962,0.0025186102139073234
963,0.0018918902941797283
964,0.003312838060897414
965,0.0015471641973287635
966,0.0016756532047624319
967,0.002755784239401303
968,0.003103019786391699
969,0.0026435697371725735
970,0.003149967242699489
971,0.0015923460922324117
972,0.0022008379427376663
973,0.00427351695289565
974,0.005013887048848631
975,0.0018787524245503357
976,0.003773367218332395
977,0.004438145417304396
978,0.0033831387685260895
979,0.003077222822290171
980,0.0010937371460223062
981,0.003083129534964831
982,0.0015999336916113483
983,0.0017469314369702518
984,0.002007381834569069
985,0.0019776097684570198
986,0.002585001003288647
987,0.000849307452000138
988,0.0041729943975125855
989,0.002368226848214878
990,0.000588423423727915
991,0.0018627650163655998
992,0.0023447650700120655
993,0.0017587238962580981
994,0.0009711857376023871
995,0.002813681031900396
996,0.0038219342475288368
997,0.0034422259827391125
998,0.0012892788432752541
999,0.0012809595756185243
1000,0.0021852171570222643
1001,0.002626959509207242
1002,0.003002779938374772
1003,0.0011904081644133573
1004,0.0017196181080268967
1005,0.0022841415412964672
1006,0.0029427724150337662
1007,0.003909327354350477
1008,0.0012133591367022127
1009,0.002113140012584189
1010,0.002087912453764633
1011,0.0017953468836608075
1012,0.0025641476150522133
1013,0.001451324123646672
1014,0.003799883222651993
1015,0.0023973734281664398
1016,0.0030483094327670977
1017,0.0012957941600117613
1018,0.002571921977004668
1019,0.002139429727253995
1020,0.0022037974630050618
1021,0.0006786790400917555
1022,0.001326735009802054
1023,0.0021151360424864923
1024,0.0019233039178452131
1025,0.0016338737437488263
1026,0.0014595255937088585
1027,0.0015435244307412087
1028,0.004050811828166097
1029,0.0007213131327991838
1030,0.0019697143099975897
1031,0.00034839076868356636
1032,0.0025468167315690613
1033,0.0008573515958522371
1034,0.003321180222552776
1035,0.002633785007623775
1036,0.002107910745636647
1037,0.003298887995726333
1038,0.0025866124679292265
1039,0.0016889142474522494
1040,0.002470276325891843
1041,0.0023790263877935224
1042,0.0017798367601663523
1043,0.003991947711947529
1044,0.0016276444150481611
1045,0.0026625291781534055
1046,0.0023851492635825395
1047,0.0005903856992536781
1048,0.0037702819432062877
1049,0.0017604639591700967
1050,0.0020466751390041554
1051,0.001034140616603017
1052,0.002529254884865568
1053,0.0013278123037388037
1054,0.0011967148498756124
1055,0.0015483533068944972
1056,0.0024413962883719545
1057,0.001513878716035499
1058,0.002549279769554654
